Status,Deal Type,Enquiry No.,Team Name,Trader PIC,Deal No.,Deal Date,Volume,Customer Key,Customer Name
Completed,Bunker,ENQ16520,Team9,Trader68,DEAL05970,10/11/2021,96.386,C-1766,Customer 1766
Completed,Bunker,ENQ09905,Team8,Trader52,DEAL06954,10/11/2021,59,C-1715,Customer 1715
Completed,Bunker,ENQ20072,Team7,Trader55,DEAL02308,10/11/2021,548,C-1406,Customer 1406
Completed,Bunker,ENQ06859,Team12,Trader64,DEAL04679,10/11/2021,416.301,C-1294,Customer 1294
Completed,Bunker,ENQ01864,Team8,Trader52,DEAL06051,10/11/2021,38,C-1260,Customer 1260
Completed,Bunker,ENQ00341,Team4,Trader5,DEAL07565,10/11/2021,729.669,C-1150,Customer 1150
Completed,Bunker,ENQ18245,Team8,Trader36,DEAL01230,10/11/2021,755.732,C-106,Customer 106
Completed,Bunker,ENQ06587,Team99,Trader65,DEAL01490,10/11/2021,112,C-1006,Customer 1006
Completed,Bunker,ENQ02174,Team4,Trader5,DEAL02223,10/10/2021,556,C-676,Customer 676
Oilmar Invoiced,Bunker,ENQ07806,Team1,Trader15,DEAL03058,10/10/2021,769,C-620,Customer 620
Completed,Bunker,ENQ20770,Team10,Trader44,DEAL00276,10/10/2021,285,C-600,Customer 600
Invoice Sent,Bunker,ENQ01473,Team8,Trader52,DEAL08237,10/10/2021,59,C-1228,Customer 1228
Completed,Bunker,ENQ16346,Team4,Trader5,DEAL05502,10/10/2021,125.022,C-1150,Customer 1150
Completed,Bunker,ENQ11558,Team7,Trader62,DEAL03150,10/10/2021,94.5,C-1087,Customer 1087
Completed,Bunker,ENQ06965,Team4,Trader5,DEAL02578,10/9/2021,99.993,C-676,Customer 676
Completed,Bunker,ENQ07670,Team8,Trader52,DEAL03721,10/9/2021,116,C-1351,Customer 1351
Completed,Bunker,ENQ13579,Team99,Trader51,DEAL08410,10/8/2021,240.799,C-971,Customer 971
Completed,Bunker,ENQ13832,Team99,Trader65,DEAL05398,10/8/2021,226.912,C-868,Customer 868
Completed,Bunker,ENQ21638,Team1,Trader15,DEAL01937,10/8/2021,102,C-788,Customer 788
Completed,Bunker,ENQ13185,Team4,Trader5,DEAL00869,10/8/2021,105,C-676,Customer 676
Completed,Bunker,ENQ09448,Team6,Trader20,DEAL06973,10/8/2021,964.082,C-1310,Customer 1310
Invoice Sent,Bunker,ENQ11519,Team2,Trader40,DEAL08940,10/8/2021,169,C-1175,Customer 1175
Completed,Bunker,ENQ21574,Team1,Trader15,DEAL01866,10/7/2021,261.344,C-763,Customer 763
Completed,Bunker,ENQ08954,Team10,Trader44,DEAL01058,10/7/2021,136,C-618,Customer 618
Completed,Bunker,ENQ13552,Team6,Trader20,DEAL06753,10/7/2021,269.858,C-390,Customer 390
Completed,Cargoes (B2B),ENQ20360,Team7,Trader55,DEAL05146,10/7/2021,9565.081,C-329,Customer 329
Completed,Bunker,ENQ14347,Team1,Trader71,DEAL06439,10/7/2021,143,C-232,Customer 232
Completed,Bunker,ENQ16420,Team4,Trader21,DEAL03964,10/7/2021,54,C-1317,Customer 1317
Completed,Bunker,ENQ01688,Team2,Trader40,DEAL07004,10/7/2021,347,C-1175,Customer 1175
Completed,Cargoes (B2B),ENQ08765,Team99,Trader41,DEAL06204,10/7/2021,2725.152,C-1085,Customer 1085
Completed,Bunker,ENQ07461,Team99,Trader41,DEAL06027,10/7/2021,175.553,C-1079,Customer 1079
Completed,Bunker,ENQ07228,Team1,Trader4,DEAL02210,10/6/2021,252.677,C-987,Customer 987
Completed,Bunker,ENQ13772,Team99,Trader25,DEAL02498,10/6/2021,177.062,C-700,Customer 700
Completed,Bunker,ENQ06059,Team1,Trader58,DEAL04142,10/6/2021,40,C-687,Customer 687
Completed,Bunker,ENQ21369,Team99,Trader25,DEAL01471,10/6/2021,60,C-620,Customer 620
Completed,Bunker,ENQ15896,Team5,Trader74,DEAL07711,10/6/2021,28.99,C-2110,Customer 2110
Completed,Bunker,ENQ11713,Team8,Trader8,DEAL06807,10/6/2021,828.647,C-1902,Customer 1902
Completed,Bunker,ENQ05692,Team99,Trader48,DEAL05060,10/6/2021,148.874,C-1185,Customer 1185
Completed,Trade-H,ENQ20481,Team10,Trader44,DEAL02255,10/5/2021,37,C-782,Customer 782
Completed,Bunker,ENQ20889,Team10,Trader44,DEAL00402,10/5/2021,150.73,C-726,Customer 726
Completed,Bunker,ENQ07649,Team4,Trader5,DEAL04831,10/5/2021,301,C-676,Customer 676
Oilmar Invoiced,Bunker,ENQ20239,Team4,Trader26,DEAL04181,10/5/2021,77.001,C-620,Customer 620
Completed,Bunker,ENQ09518,Team1,Trader71,DEAL07313,10/5/2021,539.873,C-232,Customer 232
Completed,Bunker,ENQ00993,Team7,Trader17,DEAL04636,10/5/2021,46,C-1484,Customer 1484
Completed,Bunker,ENQ10357,Team1,Trader60,DEAL07240,10/5/2021,57,C-1441,Customer 1441
Cancelled,Bunker,ENQ12766,Team1,Trader70,DEAL06851,10/5/2021,81,C-1339,Customer 1339
Completed,Bunker,ENQ20369,Team4,Trader26,DEAL00705,10/4/2021,108,C-734,Customer 734
Completed,Bunker,ENQ10644,Team4,Trader26,DEAL01563,10/4/2021,120.5,C-725,Customer 725
Completed,Bunker,ENQ10612,Team1,Trader19,DEAL04903,10/4/2021,149.429,C-712,Customer 712
Completed,Bunker,ENQ08800,Team4,Trader39,DEAL07415,10/4/2021,66.859,C-253,Customer 253
Pending,Paper,ENQ11300,Team2,Trader40,DEAL07920,10/4/2021,38,C-2067,Customer 2067
Completed,Bunker,ENQ03403,Team2,Trader40,DEAL07836,10/4/2021,61,C-1992,Customer 1992
Completed,Bunker,ENQ20031,Team7,Trader55,DEAL01656,10/4/2021,515.957,C-1406,Customer 1406
Completed,Bunker,ENQ08781,Team4,Trader26,DEAL07087,10/4/2021,137.197,C-322,Customer 322
Completed,Bunker,ENQ15500,Team4,Trader5,DEAL07129,10/3/2021,72,C-676,Customer 676
Completed,Bunker,ENQ20534,Team10,Trader44,DEAL00036,10/3/2021,90.512,C-605,Customer 605
Cancelled,Bunker,ENQ07726,Team99,Trader6,DEAL08572,10/3/2021,85,C-2138,Customer 2138
Completed,Bunker,ENQ10128,Team99,Trader6,DEAL07693,10/3/2021,116.06,C-1974,Customer 1974
Completed,Bunker,ENQ20262,Team7,Trader55,DEAL04407,10/3/2021,250.05,C-147,Customer 147
Completed,Bunker,ENQ12457,Team99,Trader48,DEAL05134,10/3/2021,497.323,C-1141,Customer 1141
Completed,Bunker,ENQ07358,Team1,Trader71,DEAL05115,10/3/2021,433.512,C-1110,Customer 1110
Completed,Bunker,ENQ08608,Team1,Trader53,DEAL01640,10/2/2021,466.486,C-827,Customer 827
Completed,Bunker,ENQ14488,Team1,Trader58,DEAL07530,10/2/2021,16,C-727,Customer 727
Completed,Bunker,ENQ11085,Team4,Trader5,DEAL02974,10/2/2021,112.837,C-642,Customer 642
Completed,Bunker,ENQ20579,Team8,Trader99,DEAL00082,10/2/2021,104,C-618,Customer 618
Completed,Bunker,ENQ03927,Team12,Trader64,DEAL04262,10/2/2021,439.5,C-1431,Customer 1431
Completed,Bunker,ENQ13260,Team1,Trader71,DEAL02898,10/1/2021,117,C-1817,Customer 1817
Completed,Bunker,ENQ05962,Team4,Trader5,DEAL03555,10/1/2021,191.002,C-1150,Customer 1150
Completed,Bunker,ENQ17723,Team8,Trader36,DEAL03488,10/1/2021,211.058,C-1125,Customer 1125
Pending,Physical,ENQ04662,Team4,Trader26,DEAL07221,10/1/2021,75,C-1932,Customer 1932
Completed,Bunker,ENQ18848,Team3,Trader29,DEAL06360,9/30/2021,244.25,C-1469,Customer 1469
Completed,Bunker,ENQ19497,Team8,Trader52,DEAL04894,9/30/2021,86,C-1389,Customer 1389
Completed,Bunker,ENQ03053,Team1,Trader71,DEAL05868,9/29/2021,247.239,C-306,Customer 306
Completed,Bunker,ENQ12610,Team2,Trader40,DEAL07281,9/29/2021,1019.199,C-1596,Customer 1596
Completed,Bunker,ENQ08980,Team4,Trader18,DEAL04551,9/29/2021,123.915,C-1184,Customer 1184
Completed,Bunker,ENQ18446,Team8,Trader36,DEAL04271,9/29/2021,109,C-106,Customer 106
Invoice Sent,Bunker,ENQ17223,Team99,Trader51,DEAL08834,9/28/2021,227.98,C-2277,Customer 2277
Completed,Bunker,ENQ21409,Team8,Trader36,DEAL01686,9/28/2021,139.79,C-204,Customer 204
Completed,Bunker,ENQ02509,Team1,Trader71,DEAL07097,9/28/2021,128.224,C-1316,Customer 1316
Completed,Bunker,ENQ16034,Team1,Trader10,DEAL02862,9/28/2021,1032.659,C-1079,Customer 1079
Completed,Bunker,ENQ21179,Team1,Trader15,DEAL00710,9/27/2021,60.59,C-666,Customer 666
Completed,Bunker,ENQ09184,Team4,Trader5,DEAL06119,9/27/2021,146.428,C-642,Customer 642
Completed,Bunker,ENQ06831,Team5,Trader42,DEAL07882,9/27/2021,118,C-1990,Customer 1990
Completed,Bunker,ENQ05119,Team99,Trader6,DEAL08742,9/27/2021,556.011,C-1120,Customer 1120
Completed,Bunker,ENQ17797,Team7,Trader62,DEAL04159,9/27/2021,245.761,C-1034,Customer 1034
Completed,Bunker,ENQ08523,Team4,Trader5,DEAL04135,9/26/2021,153.501,C-642,Customer 642
Completed,Bunker,ENQ12277,Team99,Trader48,DEAL04824,9/26/2021,383.723,C-1192,Customer 1192
Completed,Cargoes (B2B),ENQ17736,Team99,Trader41,DEAL04509,9/26/2021,4,C-1142,Customer 1142
Completed,Bunker,ENQ13668,Team1,Trader71,DEAL05069,9/26/2021,218.001,C-1110,Customer 1110
Completed,Bunker,ENQ13033,Team10,Trader44,DEAL01520,9/25/2021,725.425,C-959,Customer 959
Completed,Bunker,ENQ10684,Team99,Trader25,DEAL03767,9/25/2021,127,C-700,Customer 700
Completed,Bunker,ENQ21363,Team4,Trader26,DEAL01403,9/25/2021,79.279,C-620,Customer 620
Completed,Bunker,ENQ09426,Team8,Trader52,DEAL05198,9/25/2021,149.027,C-1417,Customer 1417
Completed,Bunker,ENQ03531,Team8,Trader52,DEAL05403,9/25/2021,102,C-1159,Customer 1159
Completed,Bunker,ENQ17978,Team1,Trader71,DEAL08098,9/25/2021,72,C-1092,Customer 1092
Completed,Bunker,ENQ12849,Team99,Trader65,DEAL04371,9/24/2021,1194.085,C-83,Customer 83
Completed,Bunker,ENQ08681,Team1,Trader15,DEAL02946,9/24/2021,453,C-812,Customer 812
Completed,Bunker,ENQ20834,Team8,Trader36,DEAL00341,9/24/2021,434.894,C-242,Customer 242
Completed,Physical,ENQ19214,Team2,Trader40,DEAL08191,9/24/2021,136,C-1788,Customer 1788
Completed,Bunker,ENQ20230,Team7,Trader55,DEAL04094,9/24/2021,58.97,C-1290,Customer 1290
Completed,Bunker,ENQ11286,Team10,Trader44,DEAL04059,9/24/2021,835.75,C-1236,Customer 1236
Completed,Bunker,ENQ14907,Team1,Trader15,DEAL01434,9/23/2021,93.975,C-976,Customer 976
Completed,Bunker,ENQ02799,Team4,Trader26,DEAL06029,9/23/2021,276.004,C-939,Customer 939
Completed,Bunker,ENQ01307,Team99,Trader65,DEAL03234,9/23/2021,580.146,C-83,Customer 83
Pending,Paper,ENQ13413,Team4,Trader5,DEAL07504,9/23/2021,84,C-79,Customer 79
Completed,Bunker,ENQ16291,Team1,Trader47,DEAL08481,9/23/2021,199.54,C-1914,Customer 1914
Completed,Bunker,ENQ07893,Team12,Trader64,DEAL04315,9/23/2021,31.472,C-1360,Customer 1360
Completed,Bunker,ENQ00741,Team4,Trader26,DEAL06998,9/23/2021,396.006,C-322,Customer 322
Completed,Bunker,ENQ08631,Team4,Trader5,DEAL06298,9/22/2021,22,C-955,Customer 955
Completed,Bunker,ENQ17828,Team99,Trader65,DEAL07641,9/22/2021,472,C-83,Customer 83
Completed,Bunker,ENQ21538,Team10,Trader44,DEAL01826,9/22/2021,258.708,C-767,Customer 767
Completed,Bunker,ENQ05556,Team4,Trader26,DEAL06216,9/22/2021,63.543,C-271,Customer 271
Completed,Bunker,ENQ04115,Team1,Trader15,DEAL02586,9/22/2021,77.307,C-259,Customer 259
Completed,Bunker,ENQ20689,Team8,Trader36,DEAL00193,9/22/2021,120,C-22,Customer 22
Completed,Paper,ENQ01847,Team2,Trader40,DEAL06988,9/22/2021,44,C-1866,Customer 1866
Completed,Bunker,ENQ18776,Team8,Trader52,DEAL06635,9/22/2021,107,C-1287,Customer 1287
Invoice Sent,Bunker,ENQ12614,Team2,Trader22,DEAL08289,9/22/2021,67,C-1212,Customer 1212
Completed,Bunker,ENQ14616,Team99,Trader25,DEAL02312,9/21/2021,217,C-700,Customer 700
Completed,Bunker,ENQ21642,Team1,Trader4,DEAL01943,9/21/2021,175.335,C-604,Customer 604
Completed,Bunker,ENQ07294,Team8,Trader36,DEAL00909,9/21/2021,201,C-432,Customer 432
Completed,Bunker,ENQ16000,Team2,Trader40,DEAL08033,9/21/2021,122,C-380,Customer 380
Completed,Bunker,ENQ20574,Team10,Trader44,DEAL00077,9/21/2021,1043.4,C-268,Customer 268
Cancelled,Physical,ENQ03319,Team1,Trader71,DEAL07590,9/21/2021,38,C-232,Customer 232
Completed,Bunker,ENQ21130,Team8,Trader36,DEAL00656,9/21/2021,353,C-232,Customer 232
Completed,Bunker,ENQ18683,Team4,Trader26,DEAL05526,9/21/2021,34.717,C-1113,Customer 1113
Completed,Bunker,ENQ16164,Team99,Trader48,DEAL03787,9/21/2021,223.037,C-1141,Customer 1141
Completed,Bunker,ENQ20917,Team10,Trader44,DEAL00431,9/20/2021,525.442,C-78,Customer 78
Completed,Bunker,ENQ06846,Team4,Trader5,DEAL06211,9/20/2021,466,C-676,Customer 676
Completed,Bunker,ENQ03596,Team4,Trader5,DEAL07101,9/20/2021,98,C-676,Customer 676
Completed,Bunker,ENQ21216,Team4,Trader26,DEAL00748,9/19/2021,192,C-798,Customer 798
Completed,Bunker,ENQ00139,Team1,Trader58,DEAL06517,9/19/2021,42,C-727,Customer 727
Completed,Bunker,ENQ20982,Team4,Trader26,DEAL00498,9/19/2021,105.752,C-639,Customer 639
Completed,Bunker,ENQ21245,Team4,Trader5,DEAL00778,9/19/2021,86,C-676,Customer 676
Completed,Bunker,ENQ04822,Team1,Trader58,DEAL05926,9/19/2021,258.105,C-674,Customer 674
Completed,Bunker,ENQ06451,Team4,Trader5,DEAL03303,9/19/2021,47.1,C-642,Customer 642
Oilmar Invoiced,Bunker,ENQ08319,Team1,Trader15,DEAL03204,9/19/2021,237,C-620,Customer 620
Cancelled,Bunker,ENQ09186,Team5,Trader42,DEAL08571,9/19/2021,39,C-293,Customer 293
Completed,Bunker,ENQ16806,Team4,Trader39,DEAL07793,9/19/2021,761.896,C-253,Customer 253
Completed,Bunker,ENQ03747,Team8,Trader52,DEAL07162,9/19/2021,132.019,C-1622,Customer 1622
Completed,Bunker,ENQ15161,Team4,Trader23,DEAL01999,9/18/2021,69,C-881,Customer 881
Completed,Bunker,ENQ16423,Team1,Trader71,DEAL06549,9/18/2021,294.579,C-858,Customer 858
Completed,Bunker,ENQ04490,Team1,Trader53,DEAL02624,9/18/2021,384,C-832,Customer 832
Pending,Bunker,ENQ09444,Team2,Trader38,DEAL08506,9/18/2021,49,C-2126,Customer 2126
Completed,Bunker,ENQ10882,Team1,Trader61,DEAL03599,9/18/2021,91.76,C-1327,Customer 1327
Completed,Bunker,ENQ17837,Team4,Trader5,DEAL02901,9/18/2021,101.125,C-1150,Customer 1150
Completed,Bunker,ENQ02954,Team1,Trader71,DEAL03585,9/17/2021,62,C-759,Customer 759
Completed,Bunker,ENQ20969,Team4,Trader26,DEAL00485,9/17/2021,80,C-185,Customer 185
Completed,Bunker,ENQ16263,Team1,Trader58,DEAL07471,9/17/2021,35.25301205,C-167,Customer 167
Completed,Bunker,ENQ04623,Team9,Trader68,DEAL06097,9/17/2021,38.573,C-1595,Customer 1595
Completed,Bunker,ENQ15632,Team6,Trader20,DEAL08320,9/17/2021,317.773,C-1059,Customer 1059
Pending,Paper,ENQ01363,Team1,Trader71,DEAL08363,9/16/2021,18,C-352,Customer 352
Completed,Bunker,ENQ08109,Team1,Trader27,DEAL06181,9/16/2021,8512.376,C-329,Customer 329
Completed,Bunker,ENQ03826,Team8,Trader52,DEAL06499,9/16/2021,465.29,C-1622,Customer 1622
Completed,Bunker,ENQ09232,Team99,Trader51,DEAL06842,9/16/2021,1478.009,C-147,Customer 147
Completed,Bunker,ENQ01997,Team12,Trader64,DEAL05027,9/16/2021,142.672,C-1286,Customer 1286
Completed,Bunker,ENQ16153,Team8,Trader36,DEAL02009,9/16/2021,254,C-1026,Customer 1026
Completed,Bunker,ENQ21527,Team1,Trader15,DEAL01815,9/15/2021,300,C-763,Customer 763
Completed,Bunker,ENQ04092,Team1,Trader19,DEAL03933,9/15/2021,300,C-712,Customer 712
Completed,Bunker,ENQ21143,Team1,Trader15,DEAL00670,9/15/2021,80.58,C-666,Customer 666
Completed,Cargoes (B2B),ENQ14300,Team99,Trader41,DEAL06440,9/15/2021,2998.829,C-1889,Customer 1889
Completed,Bunker,ENQ09137,Team12,Trader64,DEAL04003,9/15/2021,65.859712,C-1286,Customer 1286
Completed,Bunker,ENQ16428,Team4,Trader5,DEAL03628,9/15/2021,113.74,C-1150,Customer 1150
Completed,Bunker,ENQ16731,Team4,Trader5,DEAL03645,9/14/2021,455,C-676,Customer 676
Completed,Others,ENQ05080,Team7,Trader75,DEAL08525,9/14/2021,318.47,C-2207,Customer 2207
Completed,Bunker,ENQ05177,Team1,Trader47,DEAL07824,9/14/2021,131.34,C-2025,Customer 2025
Completed,Bunker,ENQ01751,Team1,Trader58,DEAL03414,9/13/2021,431.25,C-941,Customer 941
Completed,Bunker,ENQ21314,Team4,Trader5,DEAL00854,9/13/2021,97.5,C-642,Customer 642
Completed,Bunker,ENQ12493,Team4,Trader26,DEAL02145,9/13/2021,70.5,C-369,Customer 369
Completed,Bunker,ENQ07469,Team4,Trader26,DEAL04660,9/13/2021,111,C-369,Customer 369
Completed,Bunker,ENQ00106,Team4,Trader39,DEAL07055,9/13/2021,54,C-253,Customer 253
Completed,Bunker,ENQ04782,Team1,Trader54,DEAL06228,9/13/2021,156.176,C-1312,Customer 1312
Completed,Bunker,ENQ12909,Team4,Trader39,DEAL07173,9/13/2021,528.828,C-120,Customer 120
Completed,Bunker,ENQ21551,Team8,Trader36,DEAL01840,9/13/2021,276,C-106,Customer 106
Completed,Bunker,ENQ18280,Team1,Trader58,DEAL02790,9/12/2021,82,C-864,Customer 864
Completed,Bunker,ENQ21652,Team99,Trader65,DEAL01953,9/12/2021,902,C-797,Customer 797
Completed,Bunker,ENQ05293,Team1,Trader71,DEAL02711,9/12/2021,227,C-352,Customer 352
Completed,Bunker,ENQ20888,Team1,Trader58,DEAL00401,9/12/2021,257.999,C-173,Customer 173
Completed,Bunker,ENQ07655,Team7,Trader17,DEAL06403,9/12/2021,94,C-1488,Customer 1488
Completed,Bunker,ENQ03133,Team1,Trader71,DEAL07191,9/12/2021,83,C-1092,Customer 1092
Completed,Bunker,ENQ14169,Team7,Trader17,DEAL05214,9/11/2021,163,C-891,Customer 891
Oilmar Invoiced,Bunker,ENQ09314,Team1,Trader15,DEAL03586,9/11/2021,74,C-620,Customer 620
Completed,Physical,ENQ02453,Team1,Trader71,DEAL08285,9/11/2021,597,C-106,Customer 106
Completed,Bunker,ENQ07473,Team8,Trader36,DEAL04331,9/10/2021,157,C-1114,Customer 1114
Completed,Bunker,ENQ04246,Team8,Trader36,DEAL04846,9/9/2021,74,C-740,Customer 740
Completed,Bunker,ENQ11105,Team10,Trader44,DEAL01260,9/9/2021,503.62,C-702,Customer 702
Completed,Bunker,ENQ20065,Team10,Trader44,DEAL02218,9/9/2021,150,C-620,Customer 620
Invoice Sent,Bunker,ENQ03718,Team6,Trader20,DEAL08690,9/9/2021,164.5,C-390,Customer 390
Completed,Bunker,ENQ03362,Team1,Trader19,DEAL04524,9/9/2021,371,C-1467,Customer 1467
Completed,Bunker,ENQ00934,Team4,Trader39,DEAL08370,9/9/2021,188.5,C-120,Customer 120
Completed,Bunker,ENQ18524,Team2,Trader40,DEAL08023,9/9/2021,169,C-1175,Customer 1175
Completed,Bunker,ENQ10542,Team1,Trader71,DEAL07190,9/9/2021,138,C-1092,Customer 1092
Completed,Bunker,ENQ00747,Team1,Trader71,DEAL07630,9/9/2021,523,C-1092,Customer 1092
Completed,Bunker,ENQ13945,Team2,Trader22,DEAL08147,9/8/2021,74,C-937,Customer 937
Pending,Paper,ENQ04389,Team2,Trader40,DEAL07871,9/8/2021,48,C-2067,Customer 2067
Completed,Bunker,ENQ10171,Team8,Trader8,DEAL08233,9/8/2021,632,C-1902,Customer 1902
Completed,Bunker,ENQ00348,Team3,Trader29,DEAL07464,9/8/2021,53.802,C-1784,Customer 1784
Completed,Bunker,ENQ07634,Team7,Trader17,DEAL05785,9/7/2021,99.329,C-902,Customer 902
Invoice Sent,Bunker,ENQ14001,Team4,Trader26,DEAL08738,9/7/2021,182,C-841,Customer 841
Completed,Bunker,ENQ04081,Team99,Trader65,DEAL04678,9/6/2021,443.996,C-83,Customer 83
Completed,Bunker,ENQ20990,Team1,Trader58,DEAL00507,9/6/2021,390.563,C-808,Customer 808
Completed,Bunker,ENQ10390,Team4,Trader5,DEAL02157,9/6/2021,412,C-79,Customer 79
Completed,Bunker,ENQ13727,Team4,Trader5,DEAL01607,9/6/2021,361,C-676,Customer 676
Completed,Bunker,ENQ16979,Team8,Trader36,DEAL04208,9/6/2021,106.041,C-232,Customer 232
Invoice Received,Bunker,ENQ19474,Team1,Trader28,DEAL08932,9/6/2021,92.125,C-2079,Customer 2079
Pending,Paper,ENQ09760,Team2,Trader40,DEAL07147,9/6/2021,30,C-1886,Customer 1886
Completed,Bunker,ENQ10281,Team1,Trader60,DEAL04288,9/6/2021,126.939,C-1313,Customer 1313
Completed,Bunker,ENQ20191,Team7,Trader55,DEAL03794,9/6/2021,552.987,C-1090,Customer 1090
Completed,Bunker,ENQ12187,Team4,Trader5,DEAL03405,9/5/2021,132.098,C-344,Customer 344
Completed,Bunker,ENQ16369,Team6,Trader20,DEAL06429,9/5/2021,450.267,C-1765,Customer 1765
Completed,Bunker,ENQ08046,Team8,Trader52,DEAL02677,9/5/2021,115,C-1148,Customer 1148
Completed,Bunker,ENQ19370,Team1,Trader53,DEAL03344,9/5/2021,165.901,C-1066,Customer 1066
Completed,Bunker,ENQ09910,Team1,Trader71,DEAL07128,9/5/2021,126.189,C-106,Customer 106
Completed,Bunker,ENQ14271,Team4,Trader26,DEAL03720,9/4/2021,122.5,C-841,Customer 841
Completed,Bunker,ENQ07066,Team8,Trader36,DEAL02395,9/4/2021,46,C-787,Customer 787
Trade-H,Trade-H,ENQ20463,Team10,Trader44,DEAL01525,9/4/2021,59,C-782,Customer 782
Completed,Bunker,ENQ11060,Team4,Trader26,DEAL02832,9/4/2021,66,C-658,Customer 658
Oilmar Invoiced,Bunker,ENQ09814,Team99,Trader25,DEAL04025,9/4/2021,156.15,C-620,Customer 620
Completed,Bunker,ENQ20561,Team1,Trader15,DEAL00063,9/4/2021,38,C-607,Customer 607
Completed,Bunker,ENQ19801,Team5,Trader42,DEAL06491,9/4/2021,106,C-293,Customer 293
Completed,Bunker,ENQ06039,Team8,Trader36,DEAL02912,9/4/2021,365.402,C-232,Customer 232
Completed,Bunker,ENQ08412,Team6,Trader20,DEAL08220,9/4/2021,82,C-1310,Customer 1310
Completed,Bunker,ENQ05103,Team99,Trader65,DEAL02291,9/3/2021,286.326,C-83,Customer 83
Completed,Bunker,ENQ08034,Team4,Trader26,DEAL03540,9/3/2021,90,C-262,Customer 262
Completed,Bunker,ENQ08408,Team4,Trader26,DEAL08629,9/3/2021,610,C-322,Customer 322
Completed,Bunker,ENQ17966,Team2,Trader40,DEAL07659,9/3/2021,665,C-1175,Customer 1175
Completed,Bunker,ENQ17056,Team1,Trader15,DEAL03151,9/2/2021,104,C-697,Customer 697
Completed,Bunker,ENQ08635,Team4,Trader5,DEAL01092,9/2/2021,94,C-676,Customer 676
Completed,Bunker,ENQ02945,Team4,Trader26,DEAL05573,9/2/2021,693.411,C-620,Customer 620
Completed,Bunker,ENQ07515,Team1,Trader15,DEAL01204,9/2/2021,154,C-259,Customer 259
Completed,Bunker,ENQ04755,Team99,Trader6,DEAL08071,9/2/2021,552.996,C-1974,Customer 1974
Completed,Physical,ENQ09760,Team2,Trader40,DEAL07147,9/2/2021,423,C-1886,Customer 1886
Completed,Bunker,ENQ09651,Team6,Trader20,DEAL08108,9/2/2021,355.461,C-1765,Customer 1765
Completed,Bunker,ENQ03300,Team2,Trader46,DEAL06203,9/2/2021,53,C-1685,Customer 1685
Completed,Bunker,ENQ06221,Team8,Trader52,DEAL05215,9/2/2021,71,C-1159,Customer 1159
Completed,Bunker,ENQ17805,Team1,Trader58,DEAL07084,9/2/2021,74.5,C-1054,Customer 1054
Completed,Bunker,ENQ01186,Team4,Trader5,DEAL02129,9/1/2021,100,C-943,Customer 943
Completed,Bunker,ENQ01982,Team1,Trader58,DEAL03766,9/1/2021,65,C-687,Customer 687
Completed,Bunker,ENQ20173,Team7,Trader55,DEAL03525,9/1/2021,449.11,C-618,Customer 618
Completed,Bunker,ENQ03999,Team4,Trader39,DEAL08061,9/1/2021,108.9,C-253,Customer 253
Completed,Bunker,ENQ17770,Team4,Trader32,DEAL08598,9/1/2021,134.106,C-1953,Customer 1953
Completed,Bunker,ENQ16552,Team2,Trader46,DEAL06182,9/1/2021,65.741,C-1655,Customer 1655
Cancelled,Bunker,ENQ12307,Team5,Trader11,DEAL06475,9/1/2021,78,C-1538,Customer 1538
Completed,Bunker,ENQ12221,Team4,Trader5,DEAL06450,9/1/2021,391.927,C-1150,Customer 1150
Cancelled,Others,ENQ05952,Team99,Trader41,DEAL03158,9/1/2021,56,C-1142,Customer 1142
Completed,Bunker,ENQ05511,Team99,Trader48,DEAL02473,8/31/2021,36.971,C-920,Customer 920
Completed,Bunker,ENQ09181,Team4,Trader26,DEAL02580,8/31/2021,267,C-620,Customer 620
Cancelled,Others,ENQ09116,Team8,Trader36,DEAL01637,8/31/2021,53,C-207,Customer 207
Cancelled,Bunker,ENQ08453,Team6,Trader20,DEAL07766,8/31/2021,15,C-1196,Customer 1196
Completed,Bunker,ENQ11179,Team1,Trader30,DEAL02273,8/31/2021,635.506,C-1074,Customer 1074
Others,Others,ENQ20412,Team8,Trader36,DEAL01731,8/31/2021,30,C-106,Customer 106
Completed,Bunker,ENQ12288,Team10,Trader44,DEAL04467,8/30/2021,1368.174,C-776,Customer 776
Completed,Bunker,ENQ09066,Team4,Trader26,DEAL00959,8/30/2021,717.995,C-731,Customer 731
Completed,Bunker,ENQ06693,Team8,Trader36,DEAL02799,8/30/2021,102,C-118,Customer 118
Completed,Bunker,ENQ16974,Team1,Trader60,DEAL05762,8/29/2021,267.962,C-625,Customer 625
Completed,Bunker,ENQ15201,Team4,Trader26,DEAL03012,8/29/2021,111,C-369,Customer 369
Completed,Bunker,ENQ01558,Team4,Trader5,DEAL01083,8/29/2021,431.124,C-344,Customer 344
Completed,Bunker,ENQ20709,Team8,Trader36,DEAL00214,8/29/2021,42.06,C-242,Customer 242
Completed,Bunker,ENQ03379,Team2,Trader38,DEAL07785,8/29/2021,69.68,C-2097,Customer 2097
Completed,Bunker,ENQ07598,Team12,Trader64,DEAL03732,8/29/2021,138.7135629,C-1258,Customer 1258
Pending,Physical,ENQ00715,Team4,Trader26,DEAL07078,8/29/2021,36,C-1932,Customer 1932
Completed,Bunker,ENQ01509,Team1,Trader15,DEAL02119,8/28/2021,164,C-976,Customer 976
